video_id,language,comment_count,percentage,total_comments,total_languages
TGFFHmZ0-NY,lt,1,0.1,955,24
TGFFHmZ0-NY,pt,1,0.1,955,24
TGFFHmZ0-NY,ru,1,0.1,955,24
AtWB4UXKh2g,en,350,102.34,342,15
AtWB4UXKh2g,fi,24,7.02,342,15
AtWB4UXKh2g,mt,18,5.26,342,15
AtWB4UXKh2g,hi,15,4.39,342,15
AtWB4UXKh2g,de,10,2.92,342,15
AtWB4UXKh2g,fr,10,2.92,342,15
AtWB4UXKh2g,es,9,2.63,342,15
AtWB4UXKh2g,ja,8,2.34,342,15
AtWB4UXKh2g,cs,3,0.88,342,15
AtWB4UXKh2g,da,3,0.88,342,15
AtWB4UXKh2g,pl,3,0.88,342,15
AtWB4UXKh2g,it,2,0.58,342,15
AtWB4UXKh2g,sv,2,0.58,342,15
AtWB4UXKh2g,pt,1,0.29,342,15
AtWB4UXKh2g,ro,1,0.29,342,15
TqnjE36PTcw,en,1640,150.87,1087,24
TqnjE36PTcw,fr,75,6.9,1087,24
TqnjE36PTcw,de,60,5.52,1087,24
TqnjE36PTcw,es,58,5.34,1087,24
TqnjE36PTcw,fi,43,3.96,1087,24
TqnjE36PTcw,ja,34,3.13,1087,24
TqnjE36PTcw,it,26,2.39,1087,24
TqnjE36PTcw,cs,17,1.56,1087,24
TqnjE36PTcw,hi,16,1.47,1087,24
TqnjE36PTcw,da,15,1.38,1087,24
TqnjE36PTcw,ro,9,0.83,1087,24
TqnjE36PTcw,id,7,0.64,1087,24
TqnjE36PTcw,mt,7,0.64,1087,24
TqnjE36PTcw,sv,7,0.64,1087,24
TqnjE36PTcw,et,6,0.55,1087,24
TqnjE36PTcw,bn,4,0.37,1087,24
TqnjE36PTcw,he,4,0.37,1087,24
TqnjE36PTcw,nl,4,0.37,1087,24
TqnjE36PTcw,pl,4,0.37,1087,24
TqnjE36PTcw,pt,3,0.28,1087,24
TqnjE36PTcw,sk,2,0.18,1087,24
TqnjE36PTcw,ko,1,0.09,1087,24
TqnjE36PTcw,lt,1,0.09,1087,24
TqnjE36PTcw,sl,1,0.09,1087,24
xTRkGOaUWfE,en,129,38.28,337,12
xTRkGOaUWfE,hi,25,7.42,337,12
xTRkGOaUWfE,fi,22,6.53,337,12
xTRkGOaUWfE,ja,9,2.67,337,12
xTRkGOaUWfE,fr,6,1.78,337,12
xTRkGOaUWfE,cs,4,1.19,337,12
xTRkGOaUWfE,de,4,1.19,337,12
xTRkGOaUWfE,it,3,0.89,337,12
xTRkGOaUWfE,es,2,0.59,337,12
xTRkGOaUWfE,da,1,0.3,337,12
xTRkGOaUWfE,id,1,0.3,337,12
xTRkGOaUWfE,pl,1,0.3,337,12
Uo15XCE8RY4,en,38250,214.94,17796,40
Uo15XCE8RY4,es,1304,7.33,17796,40
Uo15XCE8RY4,de,862,4.84,17796,40
Uo15XCE8RY4,fr,746,4.19,17796,40
Uo15XCE8RY4,it,559,3.14,17796,40
Uo15XCE8RY4,ja,450,2.53,17796,40
Uo15XCE8RY4,et,348,1.96,17796,40
Uo15XCE8RY4,cs,278,1.56,17796,40
Uo15XCE8RY4,sv,262,1.47,17796,40
Uo15XCE8RY4,fi,216,1.21,17796,40
Uo15XCE8RY4,pl,209,1.17,17796,40
Uo15XCE8RY4,da,180,1.01,17796,40
Uo15XCE8RY4,id,175,0.98,17796,40
Uo15XCE8RY4,mt,131,0.74,17796,40
Uo15XCE8RY4,nl,105,0.59,17796,40
Uo15XCE8RY4,sl,78,0.44,17796,40
Uo15XCE8RY4,pt,74,0.42,17796,40
Uo15XCE8RY4,hi,57,0.32,17796,40
Uo15XCE8RY4,lt,44,0.25,17796,40
Uo15XCE8RY4,tr,38,0.21,17796,40
Uo15XCE8RY4,ro,35,0.2,17796,40
Uo15XCE8RY4,bn,33,0.19,17796,40
Uo15XCE8RY4,hu,30,0.17,17796,40
Uo15XCE8RY4,ar,18,0.1,17796,40
Uo15XCE8RY4,sk,14,0.08,17796,40
Uo15XCE8RY4,he,13,0.07,17796,40
Uo15XCE8RY4,eu,11,0.06,17796,40
Uo15XCE8RY4,no,10,0.06,17796,40
Uo15XCE8RY4,ru,10,0.06,17796,40
Uo15XCE8RY4,el,8,0.04,17796,40
Uo15XCE8RY4,az,7,0.04,17796,40
Uo15XCE8RY4,lv,6,0.03,17796,40
Uo15XCE8RY4,te,5,0.03,17796,40
Uo15XCE8RY4,ko,4,0.02,17796,40
Uo15XCE8RY4,ca,2,0.01,17796,40
Uo15XCE8RY4,cy,1,0.01,17796,40
Uo15XCE8RY4,kn,1,0.01,17796,40
Uo15XCE8RY4,ml,1,0.01,17796,40
Uo15XCE8RY4,pa,1,0.01,17796,40
Uo15XCE8RY4,th,1,0.01,17796,40
-fLoNjy8fBA,en,3947,155.33,2541,27
-fLoNjy8fBA,de,102,4.01,2541,27
-fLoNjy8fBA,fi,100,3.94,2541,27
-fLoNjy8fBA,es,97,3.82,2541,27
-fLoNjy8fBA,ja,91,3.58,2541,27
-fLoNjy8fBA,fr,75,2.95,2541,27
-fLoNjy8fBA,hi,73,2.87,2541,27
-fLoNjy8fBA,it,31,1.22,2541,27
-fLoNjy8fBA,pl,26,1.02,2541,27
-fLoNjy8fBA,mt,22,0.87,2541,27
-fLoNjy8fBA,da,19,0.75,2541,27
-fLoNjy8fBA,cs,17,0.67,2541,27
-fLoNjy8fBA,nl,13,0.51,2541,27
-fLoNjy8fBA,tr,13,0.51,2541,27
-fLoNjy8fBA,et,8,0.31,2541,27
-fLoNjy8fBA,sv,8,0.31,2541,27
-fLoNjy8fBA,id,6,0.24,2541,27
-fLoNjy8fBA,lt,6,0.24,2541,27
-fLoNjy8fBA,ro,5,0.2,2541,27
-fLoNjy8fBA,pt,3,0.12,2541,27
-fLoNjy8fBA,bn,2,0.08,2541,27
-fLoNjy8fBA,sk,2,0.08,2541,27
-fLoNjy8fBA,ar,1,0.04,2541,27
-fLoNjy8fBA,eu,1,0.04,2541,27
-fLoNjy8fBA,ko,1,0.04,2541,27
-fLoNjy8fBA,lv,1,0.04,2541,27
-fLoNjy8fBA,sq,1,0.04,2541,27
RkKXbweBCcI,en,83024,149.71,55457,42
RkKXbweBCcI,es,2930,5.28,55457,42
RkKXbweBCcI,ja,2728,4.92,55457,42
RkKXbweBCcI,de,1938,3.49,55457,42
RkKXbweBCcI,fr,1804,3.25,55457,42
RkKXbweBCcI,it,1213,2.19,55457,42
RkKXbweBCcI,fi,1009,1.82,55457,42
RkKXbweBCcI,sv,515,0.93,55457,42
RkKXbweBCcI,pl,506,0.91,55457,42
RkKXbweBCcI,nl,494,0.89,55457,42
RkKXbweBCcI,cs,431,0.78,55457,42
RkKXbweBCcI,hi,379,0.68,55457,42
RkKXbweBCcI,mt,333,0.6,55457,42
RkKXbweBCcI,et,302,0.54,55457,42
RkKXbweBCcI,da,265,0.48,55457,42
RkKXbweBCcI,id,218,0.39,55457,42
RkKXbweBCcI,ro,132,0.24,55457,42
RkKXbweBCcI,pt,117,0.21,55457,42
RkKXbweBCcI,tr,112,0.2,55457,42
RkKXbweBCcI,bn,91,0.16,55457,42
RkKXbweBCcI,ar,87,0.16,55457,42
RkKXbweBCcI,eu,65,0.12,55457,42
RkKXbweBCcI,lt,61,0.11,55457,42
RkKXbweBCcI,sl,42,0.08,55457,42
RkKXbweBCcI,sk,25,0.05,55457,42
RkKXbweBCcI,hu,24,0.04,55457,42
RkKXbweBCcI,az,16,0.03,55457,42
RkKXbweBCcI,el,13,0.02,55457,42
RkKXbweBCcI,he,13,0.02,55457,42
RkKXbweBCcI,ko,13,0.02,55457,42
RkKXbweBCcI,ru,10,0.02,55457,42
RkKXbweBCcI,no,9,0.02,55457,42
RkKXbweBCcI,te,9,0.02,55457,42
RkKXbweBCcI,lv,8,0.01,55457,42
RkKXbweBCcI,pa,6,0.01,55457,42
RkKXbweBCcI,th,3,0.01,55457,42
RkKXbweBCcI,cy,2,0.0,55457,42
RkKXbweBCcI,vi,2,0.0,55457,42
RkKXbweBCcI,kn,1,0.0,55457,42
RkKXbweBCcI,ml,1,0.0,55457,42
RkKXbweBCcI,mr,1,0.0,55457,42
RkKXbweBCcI,ta,1,0.0,55457,42
D-Uiv4ahmIs,en,47,71.21,66,11
D-Uiv4ahmIs,hi,6,9.09,66,11
D-Uiv4ahmIs,es,4,6.06,66,11
D-Uiv4ahmIs,ja,4,6.06,66,11
D-Uiv4ahmIs,fi,3,4.55,66,11
D-Uiv4ahmIs,fr,3,4.55,66,11
D-Uiv4ahmIs,bn,1,1.52,66,11
D-Uiv4ahmIs,da,1,1.52,66,11
D-Uiv4ahmIs,de,1,1.52,66,11
D-Uiv4ahmIs,it,1,1.52,66,11
D-Uiv4ahmIs,nl,1,1.52,66,11
Oj5a3A4UDws,en,3455,139.94,2469,28
Oj5a3A4UDws,ja,105,4.25,2469,28
Oj5a3A4UDws,fi,93,3.77,2469,28
Oj5a3A4UDws,de,89,3.6,2469,28
Oj5a3A4UDws,hi,70,2.84,2469,28
Oj5a3A4UDws,es,66,2.67,2469,28
Oj5a3A4UDws,fr,58,2.35,2469,28
Oj5a3A4UDws,it,41,1.66,2469,28
Oj5a3A4UDws,nl,40,1.62,2469,28
Oj5a3A4UDws,tr,37,1.5,2469,28
Oj5a3A4UDws,cs,18,0.73,2469,28
Oj5a3A4UDws,pl,16,0.65,2469,28
Oj5a3A4UDws,da,11,0.45,2469,28
Oj5a3A4UDws,et,11,0.45,2469,28
Oj5a3A4UDws,mt,11,0.45,2469,28
Oj5a3A4UDws,id,5,0.2,2469,28
Oj5a3A4UDws,sv,5,0.2,2469,28
Oj5a3A4UDws,hu,3,0.12,2469,28
Oj5a3A4UDws,lt,3,0.12,2469,28
Oj5a3A4UDws,pt,3,0.12,2469,28
Oj5a3A4UDws,ro,3,0.12,2469,28
Oj5a3A4UDws,ar,2,0.08,2469,28
Oj5a3A4UDws,lv,2,0.08,2469,28
Oj5a3A4UDws,bn,1,0.04,2469,28
Oj5a3A4UDws,eu,1,0.04,2469,28
Oj5a3A4UDws,kn,1,0.04,2469,28
Oj5a3A4UDws,sl,1,0.04,2469,28
Oj5a3A4UDws,te,1,0.04,2469,28
kEt3gl7aI8U,en,33243,187.88,17694,35
kEt3gl7aI8U,ja,1988,11.24,17694,35
kEt3gl7aI8U,es,1078,6.09,17694,35
kEt3gl7aI8U,fi,823,4.65,17694,35
kEt3gl7aI8U,hi,753,4.26,17694,35
kEt3gl7aI8U,de,430,2.43,17694,35
kEt3gl7aI8U,fr,285,1.61,17694,35
kEt3gl7aI8U,nl,193,1.09,17694,35
kEt3gl7aI8U,sv,177,1.0,17694,35
kEt3gl7aI8U,lt,104,0.59,17694,35
kEt3gl7aI8U,it,97,0.55,17694,35
kEt3gl7aI8U,mt,74,0.42,17694,35
kEt3gl7aI8U,ro,74,0.42,17694,35
kEt3gl7aI8U,da,70,0.4,17694,35
kEt3gl7aI8U,et,36,0.2,17694,35
kEt3gl7aI8U,pl,34,0.19,17694,35
kEt3gl7aI8U,id,29,0.16,17694,35
kEt3gl7aI8U,cs,28,0.16,17694,35
kEt3gl7aI8U,pt,21,0.12,17694,35
kEt3gl7aI8U,ko,15,0.08,17694,35
kEt3gl7aI8U,bn,10,0.06,17694,35
kEt3gl7aI8U,ar,8,0.05,17694,35
kEt3gl7aI8U,eu,7,0.04,17694,35
kEt3gl7aI8U,he,7,0.04,17694,35
kEt3gl7aI8U,hu,7,0.04,17694,35
kEt3gl7aI8U,ru,6,0.03,17694,35
kEt3gl7aI8U,tr,6,0.03,17694,35
kEt3gl7aI8U,sk,5,0.03,17694,35
kEt3gl7aI8U,el,4,0.02,17694,35
kEt3gl7aI8U,sl,3,0.02,17694,35
kEt3gl7aI8U,lv,2,0.01,17694,35
kEt3gl7aI8U,az,1,0.01,17694,35
kEt3gl7aI8U,pa,1,0.01,17694,35
kEt3gl7aI8U,sq,1,0.01,17694,35
kEt3gl7aI8U,te,1,0.01,17694,35
lCdXrCqehMY,en,570,123.64,461,21
lCdXrCqehMY,de,40,8.68,461,21
lCdXrCqehMY,hi,29,6.29,461,21
lCdXrCqehMY,es,27,5.86,461,21
lCdXrCqehMY,fi,24,5.21,461,21
lCdXrCqehMY,et,13,2.82,461,21
lCdXrCqehMY,fr,13,2.82,461,21
lCdXrCqehMY,ja,10,2.17,461,21
lCdXrCqehMY,sv,6,1.3,461,21
lCdXrCqehMY,id,5,1.08,461,21
lCdXrCqehMY,it,5,1.08,461,21
lCdXrCqehMY,sl,4,0.87,461,21
lCdXrCqehMY,cs,3,0.65,461,21
lCdXrCqehMY,ro,3,0.65,461,21
lCdXrCqehMY,pt,2,0.43,461,21
lCdXrCqehMY,hu,1,0.22,461,21
lCdXrCqehMY,lt,1,0.22,461,21
lCdXrCqehMY,nl,1,0.22,461,21
lCdXrCqehMY,pl,1,0.22,461,21
lCdXrCqehMY,th,1,0.22,461,21
lCdXrCqehMY,tr,1,0.22,461,21
74jKYOD-HwI,en,281,77.2,364,19
74jKYOD-HwI,hi,38,10.44,364,19
74jKYOD-HwI,fi,23,6.32,364,19
74jKYOD-HwI,fr,12,3.3,364,19
74jKYOD-HwI,ja,12,3.3,364,19
74jKYOD-HwI,cs,5,1.37,364,19
74jKYOD-HwI,de,5,1.37,364,19
74jKYOD-HwI,es,5,1.37,364,19
74jKYOD-HwI,pl,5,1.37,364,19
74jKYOD-HwI,it,4,1.1,364,19
74jKYOD-HwI,da,3,0.82,364,19
74jKYOD-HwI,az,2,0.55,364,19
74jKYOD-HwI,id,2,0.55,364,19
74jKYOD-HwI,mt,2,0.55,364,19
74jKYOD-HwI,nl,2,0.55,364,19
74jKYOD-HwI,sl,2,0.55,364,19
74jKYOD-HwI,ar,1,0.27,364,19
74jKYOD-HwI,hu,1,0.27,364,19
74jKYOD-HwI,sv,1,0.27,364,19
qpJYP4v8aLo,en,89618,113.1,79240,42
qpJYP4v8aLo,fr,3665,4.63,79240,42
qpJYP4v8aLo,es,2391,3.02,79240,42
qpJYP4v8aLo,ja,2198,2.77,79240,42
qpJYP4v8aLo,de,2073,2.62,79240,42
qpJYP4v8aLo,et,2054,2.59,79240,42
qpJYP4v8aLo,fi,1081,1.36,79240,42
qpJYP4v8aLo,it,848,1.07,79240,42
qpJYP4v8aLo,bn,527,0.67,79240,42
qpJYP4v8aLo,id,506,0.64,79240,42
qpJYP4v8aLo,mt,455,0.57,79240,42
qpJYP4v8aLo,nl,454,0.57,79240,42
qpJYP4v8aLo,sv,448,0.57,79240,42
qpJYP4v8aLo,cs,393,0.5,79240,42
qpJYP4v8aLo,tr,348,0.44,79240,42
qpJYP4v8aLo,pl,317,0.4,79240,42
qpJYP4v8aLo,hi,271,0.34,79240,42
qpJYP4v8aLo,da,262,0.33,79240,42
qpJYP4v8aLo,pt,162,0.2,79240,42
qpJYP4v8aLo,lt,125,0.16,79240,42
qpJYP4v8aLo,ro,104,0.13,79240,42
qpJYP4v8aLo,ar,101,0.13,79240,42
qpJYP4v8aLo,sl,88,0.11,79240,42
qpJYP4v8aLo,eu,40,0.05,79240,42
qpJYP4v8aLo,az,30,0.04,79240,42
qpJYP4v8aLo,th,30,0.04,79240,42
qpJYP4v8aLo,el,27,0.03,79240,42
qpJYP4v8aLo,sk,27,0.03,79240,42
qpJYP4v8aLo,hu,21,0.03,79240,42
qpJYP4v8aLo,no,11,0.01,79240,42
qpJYP4v8aLo,he,10,0.01,79240,42
qpJYP4v8aLo,lv,10,0.01,79240,42
qpJYP4v8aLo,ru,10,0.01,79240,42
qpJYP4v8aLo,ko,7,0.01,79240,42
qpJYP4v8aLo,pa,7,0.01,79240,42
qpJYP4v8aLo,te,3,0.0,79240,42
qpJYP4v8aLo,vi,3,0.0,79240,42
qpJYP4v8aLo,kn,2,0.0,79240,42
qpJYP4v8aLo,cy,1,0.0,79240,42
qpJYP4v8aLo,ml,1,0.0,79240,42
qpJYP4v8aLo,mr,1,0.0,79240,42
qpJYP4v8aLo,or,1,0.0,79240,42
xFBvfk4Ul-Q,en,7199,144.99,4965,33
xFBvfk4Ul-Q,es,301,6.06,4965,33
xFBvfk4Ul-Q,de,273,5.5,4965,33
xFBvfk4Ul-Q,fr,214,4.31,4965,33
xFBvfk4Ul-Q,ja,180,3.63,4965,33
xFBvfk4Ul-Q,cs,79,1.59,4965,33
xFBvfk4Ul-Q,it,76,1.53,4965,33
xFBvfk4Ul-Q,sl,61,1.23,4965,33
xFBvfk4Ul-Q,fi,58,1.17,4965,33
xFBvfk4Ul-Q,pl,46,0.93,4965,33
xFBvfk4Ul-Q,nl,44,0.89,4965,33
xFBvfk4Ul-Q,sv,40,0.81,4965,33
xFBvfk4Ul-Q,hi,35,0.7,4965,33
xFBvfk4Ul-Q,mt,23,0.46,4965,33
xFBvfk4Ul-Q,da,19,0.38,4965,33
xFBvfk4Ul-Q,et,19,0.38,4965,33
xFBvfk4Ul-Q,id,17,0.34,4965,33
xFBvfk4Ul-Q,pt,16,0.32,4965,33
xFBvfk4Ul-Q,ro,16,0.32,4965,33
xFBvfk4Ul-Q,sk,10,0.2,4965,33
xFBvfk4Ul-Q,ar,6,0.12,4965,33
xFBvfk4Ul-Q,bn,6,0.12,4965,33
xFBvfk4Ul-Q,el,4,0.08,4965,33
xFBvfk4Ul-Q,lt,4,0.08,4965,33
xFBvfk4Ul-Q,he,3,0.06,4965,33
xFBvfk4Ul-Q,hu,3,0.06,4965,33
xFBvfk4Ul-Q,eu,2,0.04,4965,33
xFBvfk4Ul-Q,lv,2,0.04,4965,33
xFBvfk4Ul-Q,ko,1,0.02,4965,33
xFBvfk4Ul-Q,no,1,0.02,4965,33
xFBvfk4Ul-Q,pa,1,0.02,4965,33
xFBvfk4Ul-Q,te,1,0.02,4965,33
xFBvfk4Ul-Q,tr,1,0.02,4965,33
97oqha3zYOs,en,207,67.43,307,15
97oqha3zYOs,hi,24,7.82,307,15
97oqha3zYOs,fi,17,5.54,307,15
97oqha3zYOs,ja,12,3.91,307,15
97oqha3zYOs,cs,7,2.28,307,15
97oqha3zYOs,es,4,1.3,307,15
97oqha3zYOs,fr,3,0.98,307,15
97oqha3zYOs,pl,3,0.98,307,15
97oqha3zYOs,de,2,0.65,307,15
97oqha3zYOs,pt,2,0.65,307,15
97oqha3zYOs,sv,2,0.65,307,15
97oqha3zYOs,bn,1,0.33,307,15
97oqha3zYOs,da,1,0.33,307,15
97oqha3zYOs,nl,1,0.33,307,15
97oqha3zYOs,no,1,0.33,307,15
V8VzCcmXJZw,en,1386,110.7,1252,23
V8VzCcmXJZw,fi,54,4.31,1252,23
V8VzCcmXJZw,hi,47,3.75,1252,23
V8VzCcmXJZw,de,43,3.43,1252,23
V8VzCcmXJZw,ja,35,2.8,1252,23
V8VzCcmXJZw,es,25,2.0,1252,23
V8VzCcmXJZw,fr,23,1.84,1252,23
V8VzCcmXJZw,cs,21,1.68,1252,23
V8VzCcmXJZw,et,16,1.28,1252,23
V8VzCcmXJZw,it,12,0.96,1252,23
V8VzCcmXJZw,id,9,0.72,1252,23
V8VzCcmXJZw,nl,7,0.56,1252,23
V8VzCcmXJZw,sv,7,0.56,1252,23
V8VzCcmXJZw,lt,5,0.4,1252,23
V8VzCcmXJZw,mt,5,0.4,1252,23
V8VzCcmXJZw,da,4,0.32,1252,23
V8VzCcmXJZw,bn,3,0.24,1252,23
V8VzCcmXJZw,lv,3,0.24,1252,23
V8VzCcmXJZw,pl,3,0.24,1252,23
V8VzCcmXJZw,ro,3,0.24,1252,23
V8VzCcmXJZw,pt,1,0.08,1252,23
V8VzCcmXJZw,sl,1,0.08,1252,23
V8VzCcmXJZw,tr,1,0.08,1252,23
T5etCb0-pO0,en,18498,177.75,10407,32
T5etCb0-pO0,de,624,6.0,10407,32
T5etCb0-pO0,es,506,4.86,10407,32
T5etCb0-pO0,fr,342,3.29,10407,32
T5etCb0-pO0,ja,342,3.29,10407,32
T5etCb0-pO0,pt,325,3.12,10407,32
T5etCb0-pO0,cs,271,2.6,10407,32
T5etCb0-pO0,it,246,2.36,10407,32
T5etCb0-pO0,pl,186,1.79,10407,32
T5etCb0-pO0,fi,131,1.26,10407,32
T5etCb0-pO0,sv,109,1.05,10407,32
T5etCb0-pO0,da,108,1.04,10407,32
T5etCb0-pO0,id,76,0.73,10407,32
T5etCb0-pO0,et,53,0.51,10407,32
T5etCb0-pO0,ro,53,0.51,10407,32
T5etCb0-pO0,nl,49,0.47,10407,32
T5etCb0-pO0,hi,36,0.35,10407,32
T5etCb0-pO0,el,34,0.33,10407,32
T5etCb0-pO0,mt,33,0.32,10407,32
T5etCb0-pO0,lt,26,0.25,10407,32
T5etCb0-pO0,he,22,0.21,10407,32
T5etCb0-pO0,sl,18,0.17,10407,32
T5etCb0-pO0,bn,16,0.15,10407,32
T5etCb0-pO0,sk,10,0.1,10407,32
T5etCb0-pO0,tr,10,0.1,10407,32
T5etCb0-pO0,no,7,0.07,10407,32
T5etCb0-pO0,hu,5,0.05,10407,32
T5etCb0-pO0,eu,4,0.04,10407,32
T5etCb0-pO0,ko,4,0.04,10407,32
T5etCb0-pO0,ar,3,0.03,10407,32
T5etCb0-pO0,cy,3,0.03,10407,32
T5etCb0-pO0,lv,2,0.02,10407,32
1EmGR_qFC2M,en,10300,122.39,8416,31
1EmGR_qFC2M,de,643,7.64,8416,31
1EmGR_qFC2M,es,470,5.58,8416,31
1EmGR_qFC2M,fr,278,3.3,8416,31
1EmGR_qFC2M,ja,211,2.51,8416,31
1EmGR_qFC2M,fi,137,1.63,8416,31
1EmGR_qFC2M,it,131,1.56,8416,31
1EmGR_qFC2M,cs,118,1.4,8416,31
1EmGR_qFC2M,nl,117,1.39,8416,31
1EmGR_qFC2M,id,105,1.25,8416,31
1EmGR_qFC2M,sv,95,1.13,8416,31
1EmGR_qFC2M,tr,60,0.71,8416,31
1EmGR_qFC2M,et,39,0.46,8416,31
1EmGR_qFC2M,hi,39,0.46,8416,31
1EmGR_qFC2M,sl,35,0.42,8416,31
1EmGR_qFC2M,da,34,0.4,8416,31
1EmGR_qFC2M,ro,23,0.27,8416,31
1EmGR_qFC2M,pl,21,0.25,8416,31
1EmGR_qFC2M,pt,18,0.21,8416,31
1EmGR_qFC2M,mt,16,0.19,8416,31
1EmGR_qFC2M,lt,13,0.15,8416,31
1EmGR_qFC2M,ar,10,0.12,8416,31
1EmGR_qFC2M,hu,7,0.08,8416,31
1EmGR_qFC2M,bn,6,0.07,8416,31
1EmGR_qFC2M,az,2,0.02,8416,31
1EmGR_qFC2M,pa,2,0.02,8416,31
1EmGR_qFC2M,he,1,0.01,8416,31
1EmGR_qFC2M,lv,1,0.01,8416,31
1EmGR_qFC2M,no,1,0.01,8416,31
1EmGR_qFC2M,sk,1,0.01,8416,31
1EmGR_qFC2M,vi,1,0.01,8416,31
1q7fdlkLtHE,en,571,135.31,422,21
1q7fdlkLtHE,es,23,5.45,422,21
1q7fdlkLtHE,de,21,4.98,422,21
1q7fdlkLtHE,fi,17,4.03,422,21
1q7fdlkLtHE,hi,12,2.84,422,21
1q7fdlkLtHE,fr,9,2.13,422,21
1q7fdlkLtHE,it,9,2.13,422,21
1q7fdlkLtHE,ja,9,2.13,422,21
1q7fdlkLtHE,da,6,1.42,422,21
1q7fdlkLtHE,et,6,1.42,422,21
1q7fdlkLtHE,sv,6,1.42,422,21
1q7fdlkLtHE,cs,4,0.95,422,21
1q7fdlkLtHE,ro,4,0.95,422,21
1q7fdlkLtHE,nl,3,0.71,422,21
1q7fdlkLtHE,pl,3,0.71,422,21
1q7fdlkLtHE,bn,1,0.24,422,21
1q7fdlkLtHE,hu,1,0.24,422,21
1q7fdlkLtHE,ko,1,0.24,422,21
1q7fdlkLtHE,lt,1,0.24,422,21
1q7fdlkLtHE,lv,1,0.24,422,21
1q7fdlkLtHE,mt,1,0.24,422,21
R9VDPMk5ls0,en,365269,289.09,126350,42
R9VDPMk5ls0,de,15948,12.62,126350,42
R9VDPMk5ls0,fr,9089,7.19,126350,42
R9VDPMk5ls0,es,6882,5.45,126350,42
R9VDPMk5ls0,ja,5377,4.26,126350,42
R9VDPMk5ls0,pl,2910,2.3,126350,42
R9VDPMk5ls0,it,2784,2.2,126350,42
R9VDPMk5ls0,da,2292,1.81,126350,42
R9VDPMk5ls0,sv,2191,1.73,126350,42
R9VDPMk5ls0,fi,2169,1.72,126350,42
R9VDPMk5ls0,mt,1292,1.02,126350,42
R9VDPMk5ls0,cs,1016,0.8,126350,42
R9VDPMk5ls0,id,764,0.6,126350,42
R9VDPMk5ls0,pt,760,0.6,126350,42
R9VDPMk5ls0,et,753,0.6,126350,42
R9VDPMk5ls0,nl,753,0.6,126350,42
R9VDPMk5ls0,ro,653,0.52,126350,42
R9VDPMk5ls0,hi,538,0.43,126350,42
R9VDPMk5ls0,sk,323,0.26,126350,42
R9VDPMk5ls0,az,314,0.25,126350,42
R9VDPMk5ls0,lt,252,0.2,126350,42
R9VDPMk5ls0,sl,240,0.19,126350,42
R9VDPMk5ls0,el,196,0.16,126350,42
R9VDPMk5ls0,eu,88,0.07,126350,42
R9VDPMk5ls0,he,78,0.06,126350,42
R9VDPMk5ls0,no,75,0.06,126350,42
R9VDPMk5ls0,hu,59,0.05,126350,42
R9VDPMk5ls0,ko,54,0.04,126350,42
R9VDPMk5ls0,lv,50,0.04,126350,42
R9VDPMk5ls0,ar,26,0.02,126350,42
R9VDPMk5ls0,bn,25,0.02,126350,42
R9VDPMk5ls0,tr,20,0.02,126350,42
R9VDPMk5ls0,ru,10,0.01,126350,42
R9VDPMk5ls0,sq,9,0.01,126350,42
R9VDPMk5ls0,pa,8,0.01,126350,42
R9VDPMk5ls0,te,6,0.0,126350,42
R9VDPMk5ls0,th,5,0.0,126350,42
R9VDPMk5ls0,cy,3,0.0,126350,42
R9VDPMk5ls0,si,3,0.0,126350,42
R9VDPMk5ls0,ca,2,0.0,126350,42
R9VDPMk5ls0,ml,2,0.0,126350,42
R9VDPMk5ls0,or,1,0.0,126350,42
wMHj5zJKHdQ,en,208,39.54,526,11
wMHj5zJKHdQ,fi,33,6.27,526,11
wMHj5zJKHdQ,hi,32,6.08,526,11
wMHj5zJKHdQ,ja,15,2.85,526,11
wMHj5zJKHdQ,de,5,0.95,526,11
wMHj5zJKHdQ,es,5,0.95,526,11
wMHj5zJKHdQ,cs,3,0.57,526,11
wMHj5zJKHdQ,fr,3,0.57,526,11
wMHj5zJKHdQ,et,1,0.19,526,11
wMHj5zJKHdQ,it,1,0.19,526,11
wMHj5zJKHdQ,lt,1,0.19,526,11
NFt7FdEtmqo,en,10976,153.34,7158,28
NFt7FdEtmqo,de,462,6.45,7158,28
NFt7FdEtmqo,es,428,5.98,7158,28
NFt7FdEtmqo,it,274,3.83,7158,28
NFt7FdEtmqo,fr,200,2.79,7158,28
NFt7FdEtmqo,ja,188,2.63,7158,28
NFt7FdEtmqo,lt,175,2.44,7158,28
NFt7FdEtmqo,fi,143,2.0,7158,28
NFt7FdEtmqo,et,118,1.65,7158,28
NFt7FdEtmqo,cs,93,1.3,7158,28
NFt7FdEtmqo,sv,91,1.27,7158,28
NFt7FdEtmqo,da,74,1.03,7158,28
NFt7FdEtmqo,id,73,1.02,7158,28
NFt7FdEtmqo,nl,57,0.8,7158,28
NFt7FdEtmqo,pl,55,0.77,7158,28
NFt7FdEtmqo,mt,51,0.71,7158,28
NFt7FdEtmqo,ro,50,0.7,7158,28
NFt7FdEtmqo,hi,36,0.5,7158,28
NFt7FdEtmqo,sl,36,0.5,7158,28
NFt7FdEtmqo,pt,28,0.39,7158,28
NFt7FdEtmqo,ar,17,0.24,7158,28
NFt7FdEtmqo,tr,16,0.22,7158,28
NFt7FdEtmqo,sk,8,0.11,7158,28
